profile_id,display_label,domain,term_type,curated_umbrella,lexicon_provenance,candidate_origins,evidence_count,source_count,latest_year,declared_confidence_0_10,declared_disposition,evidence_snippets,standardization_disposition,standardized_label,concept_id,source_vocabulary,semantic_types,match_method,normalization_confidence_0_10,normalization_reason,mesh_umbrella,public_umbrella,umbrella_method
92b379c6-3c0a-4620-a98b-6b023aa0806f,Clinical Research,health,method,Clinical and Translational Research,linkedin_expertise_lexicon_v1,linkedin_about,1,1,0,8.55,publish,"I am a Doctoral Researcher in the field of Neuroscience at the Hotchkiss Brain Institute, with nearly a decade of experience in Behavioural Neuroscience and Neuropsychopharmacology. I hold both a BSc. and MSc. in Biomedical Science (Neuroscience Specialization) with broader training in addiction, stress, and mood-related disorders. My work spans both preclinical and clinical research, focusing on the neural mechanisms that shape eating behaviours. I currently study how diet induces alterations in brain circuitry that influences decision-making leading to the persistence of maladaptive habits, ",review,Clinical Study,C0008972,MSH,Research Activity,umls_exact,9.33,medical UMLS concept found; HBI umbrella requires review,,Clinical and Translational Research,versioned LinkedIn expertise lexicon
92b379c6-3c0a-4620-a98b-6b023aa0806f,Data Analysis,computing,method,Artificial Intelligence and Data Science,linkedin_expertise_lexicon_v1,linkedin_about,1,1,0,8.55,publish,"I am a Doctoral Researcher in the field of Neuroscience at the Hotchkiss Brain Institute, with nearly a decade of experience in Behavioural Neuroscience and Neuropsychopharmacology. I hold both a BSc. and MSc. in Biomedical Science (Neuroscience Specialization) with broader training in addiction, stress, and mood-related disorders. My work spans both preclinical and clinical research, focusing on the neural mechanisms that shape eating behaviours. I currently study how diet induces alterations in brain circuitry that influences decision-making leading to the persistence of maladaptive habits, ",not_attempted,,,,,,0.0,UMLS skipped for cross-domain/tool term,,Artificial Intelligence and Data Science,versioned LinkedIn expertise lexicon
92b379c6-3c0a-4620-a98b-6b023aa0806f,Decision Making,medical,research_area,Cognition and Behaviour,linkedin_expertise_lexicon_v1,linkedin_about,1,1,0,8.55,publish,"I am a Doctoral Researcher in the field of Neuroscience at the Hotchkiss Brain Institute, with nearly a decade of experience in Behavioural Neuroscience and Neuropsychopharmacology. I hold both a BSc. and MSc. in Biomedical Science (Neuroscience Specialization) with broader training in addiction, stress, and mood-related disorders. My work spans both preclinical and clinical research, focusing on the neural mechanisms that shape eating behaviours. I currently study how diet induces alterations in brain circuitry that influences decision-making leading to the persistence of maladaptive habits, ",review,Decision Making,C0011109,MSH,Mental Process,umls_exact,9.5,medical UMLS concept found; HBI umbrella requires review,,Cognition and Behaviour,versioned LinkedIn expertise lexicon
92b379c6-3c0a-4620-a98b-6b023aa0806f,Eating Behaviour,medical,research_area,Cognition and Behaviour,linkedin_expertise_lexicon_v1,linkedin_about,1,1,0,8.55,publish,"I am a Doctoral Researcher in the field of Neuroscience at the Hotchkiss Brain Institute, with nearly a decade of experience in Behavioural Neuroscience and Neuropsychopharmacology. I hold both a BSc. and MSc. in Biomedical Science (Neuroscience Specialization) with broader training in addiction, stress, and mood-related disorders. My work spans both preclinical and clinical research, focusing on the neural mechanisms that shape eating behaviours. I currently study how diet induces alterations in brain circuitry that influences decision-making leading to the persistence of maladaptive habits, ",review,Binge eating behavior,C5551396,MTH,Sign or Symptom,umls_words,7.74,broad UMLS words result retained for manual review,Cognitive and Behavioural Neuroscience,Cognition and Behaviour,versioned LinkedIn expertise lexicon
92b379c6-3c0a-4620-a98b-6b023aa0806f,Eating Disorders,medical,research_area,Mental Health and Psychiatry,linkedin_expertise_lexicon_v1,linkedin_about,1,1,0,8.55,publish,"I am a Doctoral Researcher in the field of Neuroscience at the Hotchkiss Brain Institute, with nearly a decade of experience in Behavioural Neuroscience and Neuropsychopharmacology. I hold both a BSc. and MSc. in Biomedical Science (Neuroscience Specialization) with broader training in addiction, stress, and mood-related disorders. My work spans both preclinical and clinical research, focusing on the neural mechanisms that shape eating behaviours. I currently study how diet induces alterations in brain circuitry that influences decision-making leading to the persistence of maladaptive habits, ",review,Eating Disorder,C0013473,MSH,Mental or Behavioral Dysfunction,umls_exact,9.83,medical UMLS concept found; HBI umbrella requires review,,Mental Health and Psychiatry,versioned LinkedIn expertise lexicon
92b379c6-3c0a-4620-a98b-6b023aa0806f,Mood Disorders,medical,research_area,Mental Health and Psychiatry,linkedin_expertise_lexicon_v1,linkedin_about,1,1,0,8.55,publish,"I am a Doctoral Researcher in the field of Neuroscience at the Hotchkiss Brain Institute, with nearly a decade of experience in Behavioural Neuroscience and Neuropsychopharmacology. I hold both a BSc. and MSc. in Biomedical Science (Neuroscience Specialization) with broader training in addiction, stress, and mood-related disorders. My work spans both preclinical and clinical research, focusing on the neural mechanisms that shape eating behaviours. I currently study how diet induces alterations in brain circuitry that influences decision-making leading to the persistence of maladaptive habits, ",accepted,Mood Disorders,C0525045,MSH,Mental or Behavioral Dysfunction,umls_exact,10.0,filtered UMLS concept with curated HBI umbrella,Mental Health,Mental Health and Psychiatry,versioned LinkedIn expertise lexicon
92b379c6-3c0a-4620-a98b-6b023aa0806f,Neuropharmacology,medical,research_area,Pharmacology and Therapeutics,linkedin_expertise_lexicon_v1,linkedin_about,1,1,0,8.55,publish,"I am a Doctoral Researcher in the field of Neuroscience at the Hotchkiss Brain Institute, with nearly a decade of experience in Behavioural Neuroscience and Neuropsychopharmacology. I hold both a BSc. and MSc. in Biomedical Science (Neuroscience Specialization) with broader training in addiction, stress, and mood-related disorders. My work spans both preclinical and clinical research, focusing on the neural mechanisms that shape eating behaviours. I currently study how diet induces alterations in brain circuitry that influences decision-making leading to the persistence of maladaptive habits, ",review,Neuropharmacology,D009480,MSH,,mesh_fallback,10.0,local MeSH fallback after broad UMLS candidate search,,Pharmacology and Therapeutics,versioned LinkedIn expertise lexicon
92b379c6-3c0a-4620-a98b-6b023aa0806f,Research Design,health,method,Research Methods and Practice,linkedin_expertise_lexicon_v1,linkedin_about,1,1,0,8.55,publish,"I am a Doctoral Researcher in the field of Neuroscience at the Hotchkiss Brain Institute, with nearly a decade of experience in Behavioural Neuroscience and Neuropsychopharmacology. I hold both a BSc. and MSc. in Biomedical Science (Neuroscience Specialization) with broader training in addiction, stress, and mood-related disorders. My work spans both preclinical and clinical research, focusing on the neural mechanisms that shape eating behaviours. I currently study how diet induces alterations in brain circuitry that influences decision-making leading to the persistence of maladaptive habits, ",review,Research Design,C0035171,MSH,Research Activity,umls_exact,9.33,medical UMLS concept found; HBI umbrella requires review,,Research Methods and Practice,versioned LinkedIn expertise lexicon
92b379c6-3c0a-4620-a98b-6b023aa0806f,Stress,medical,research_area,Mental Health and Psychiatry,linkedin_expertise_lexicon_v1,linkedin_about,1,1,0,8.55,publish,"I am a Doctoral Researcher in the field of Neuroscience at the Hotchkiss Brain Institute, with nearly a decade of experience in Behavioural Neuroscience and Neuropsychopharmacology. I hold both a BSc. and MSc. in Biomedical Science (Neuroscience Specialization) with broader training in addiction, stress, and mood-related disorders. My work spans both preclinical and clinical research, focusing on the neural mechanisms that shape eating behaviours. I currently study how diet induces alterations in brain circuitry that influences decision-making leading to the persistence of maladaptive habits, ",review,Stress bismuth subsalicylate,C0723460,MTH,Organic Chemical | Pharmacologic Substance,umls_exact,9.28,medical UMLS concept found without a MeSH representation,,Mental Health and Psychiatry,versioned LinkedIn expertise lexicon
92b379c6-3c0a-4620-a98b-6b023aa0806f,Cannabis,medical,research_area,Pharmacology and Therapeutics,linkedin_expertise_lexicon_v1,linkedin_publication_title,1,1,2022,7.75,publish,"The Relationship Between Cannabis, Cognition, and Schizophrenia: It’s Complicated",review,Cannabis,D002188,MSH,,mesh_fallback,10.0,local MeSH fallback after broad UMLS candidate search,,Pharmacology and Therapeutics,versioned LinkedIn expertise lexicon
92b379c6-3c0a-4620-a98b-6b023aa0806f,Cognition,medical,research_area,Cognition and Behaviour,linkedin_expertise_lexicon_v1,linkedin_publication_title,1,1,2022,7.75,publish,"The Relationship Between Cannabis, Cognition, and Schizophrenia: It’s Complicated",accepted,Cognition,C0009240,MSH,Mental Process,umls_exact,9.53,filtered UMLS concept with curated HBI umbrella,Cognitive and Behavioural Neuroscience,Cognition and Behaviour,versioned LinkedIn expertise lexicon
92b379c6-3c0a-4620-a98b-6b023aa0806f,Schizophrenia,medical,research_area,Mental Health and Psychiatry,linkedin_expertise_lexicon_v1,linkedin_publication_title,1,1,2022,7.75,publish,"The Relationship Between Cannabis, Cognition, and Schizophrenia: It’s Complicated",accepted,Schizophrenia,C0036341,MSH,Mental or Behavioral Dysfunction,umls_exact,10.0,filtered UMLS concept with curated HBI umbrella,Mental Health,Mental Health and Psychiatry,versioned LinkedIn expertise lexicon
9790dd4e-368b-491d-a1af-4e756a236d6c,Neuroscience,medical,research_area,Neuroscience,linkedin_expertise_lexicon_v1,linkedin_experience_title_current,2,1,2026,9.55,publish,Neuroscientist | University of Calgary || Neuroscientist | University of Ottawa,accepted,Neurosciences,D009488,MSH,,mesh_fallback,9.7,local MeSH fallback after broad UMLS candidate search,Neuroscience and Neural Systems,Neuroscience,versioned LinkedIn expertise lexicon
997a851c-ca3e-4456-92a0-d5ec84cdffc1,Clinical Research,health,method,Clinical and Translational Research,linkedin_expertise_lexicon_v1,linkedin_skill,1,1,0,9.9,publish,Clinical Research,review,Clinical Study,C0008972,MSH,Research Activity,umls_exact,9.33,medical UMLS concept found; HBI umbrella requires review,,Clinical and Translational Research,versioned LinkedIn expertise lexicon
997a851c-ca3e-4456-92a0-d5ec84cdffc1,Clinical Neuroscience,medical,clinical_specialty,Neuroscience,linkedin_expertise_lexicon_v1,linkedin_experience_title_current,2,1,2026,9.55,publish,Summer Research Associate - Clinical Neuroscience | Hotchkiss Brain Institute || Research Project Lead/Coordinator - Clinical Neuroscience | Hotchkiss Brain Institute,accepted,Neurosciences,D009488,MSH,,mesh_fallback,9.7,local MeSH fallback after broad UMLS candidate search,Neuroscience and Neural Systems,Neuroscience,versioned LinkedIn expertise lexicon
